0,1,0,1
1,2,1,3
2,15,0,15
3,6,0,6
4,5,0,5
5,4,0,4
6,3,1,4
7,10,1,11
8,8,0,8
9,2,0,2
10,9,1,10
11,1,1,2
12,2,0,2
13,0,1,1
14,3,0,3
15,9,2,11
16,5,1,6
17,2,2,4
18,5,1,6
19,3,3,6
20,12,3,15
21,2,3,5
22,7,3,10
23,3,1,4
24,2,2,4
25,8,3,11
26,5,3,8
27,4,2,6
28,5,0,5
29,9,7,16
30,2,4,6
31,9,8,17
32,5,6,11
33,3,3,6
34,2,1,3
35,1,2,3
36,3,8,11
37,1,1,2
38,0,6,6
39,1,2,3
40,2,4,6
41,2,5,7
42,1,2,3
43,0,4,4
44,0,1,1
45,0,3,3
46,5,7,12
47,3,8,11
48,2,14,16
49,1,13,14
50,0,6,6
51,1,2,3
52,1,3,4
53,0,11,11
54,8,2,10
55,5,2,7
56,0,7,7
57,0,2,2
58,1,5,6
59,2,3,5
60,1,4,5
61,1,4,5
62,2,5,7
63,2,4,6
64,1,7,8
65,0,6,6
66,0,3,3
