t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,17,114,114,886
8,6,159,273,727
9,0,47,303,697
10,0,44,341,659
11,0,48,389,611
12,1,34,423,577
13,0,50,473,527
14,0,46,404,596
15,2,37,433,567
16,0,44,311,689
17,0,37,314,686
18,0,24,289,711
19,0,31,278,722
20,0,23,260,740
21,0,85,304,696
22,0,23,281,719
23,0,32,283,717
24,0,94,330,670
25,0,42,343,657
26,0,49,363,637
27,0,50,386,614
28,0,41,340,660
29,0,44,358,642
30,2,54,381,619
31,2,40,383,617
32,0,49,342,658
33,0,31,327,673
34,0,39,318,682
35,0,66,334,666
36,0,37,330,670
37,6,32,325,675
38,5,50,323,677
39,0,56,326,674
40,2,85,372,628
41,0,41,375,625
42,0,54,359,641
43,0,46,368,632
44,2,50,377,623
45,9,39,376,624
46,0,75,402,598
47,0,58,408,592
48,0,37,363,637
49,0,56,377,623
50,0,35,359,641
51,0,36,338,662
52,8,43,347,653
53,1,58,359,641
54,0,59,352,648
55,1,44,341,659
56,1,76,364,636
57,0,39,361,639
58,1,64,388,612
59,2,41,390,610
60,0,55,387,613
61,0,50,383,617
62,2,52,391,609
63,1,66,410,590
64,0,35,374,626
65,0,55,375,625
66,16,31,360,640
67,10,62,368,632
68,0,79,385,615
69,0,36,365,635
70,2,59,357,643
71,0,35,354,646
72,0,80,372,628
73,4,33,369,631
74,13,59,390,610
75,1,57,374,626
76,0,55,373,627
77,0,61,385,615
78,0,37,376,624
79,0,76,407,593
80,0,52,397,603
81,11,40,390,610
82,0,70,405,595
83,0,57,410,590
84,2,46,391,609
85,0,34,388,612
86,0,51,372,628
87,0,36,350,650
88,11,62,361,639
89,1,53,352,648
90,2,64,356,644
91,0,60,366,634
92,0,46,371,629
93,0,47,371,629
94,2,44,374,626
95,12,45,389,611
96,1,97,418,582
97,15,66,418,582
98,2,50,400,600
99,0,66,419,581
100,5,57,413,587
101,0,40,412,588
102,8,39,408,592
103,2,44,379,621
104,1,90,380,620
105,21,36,368,632
106,0,67,391,609
107,0,61,359,641
108,5,56,375,625
109,2,35,376,624
110,13,68,394,606
111,3,73,415,585
112,13,64,394,606
113,7,62,428,572
114,4,60,410,590
115,16,46,394,606
116,2,52,404,596
117,1,68,399,601
118,10,51,378,622
119,7,43,364,636
120,4,71,368,632
121,8,52,359,641
122,11,55,371,629
123,2,53,376,624
124,18,64,380,620
125,5,68,386,614
126,17,59,387,613
127,0,77,424,576
128,8,65,393,607
129,16,42,399,601
130,13,45,404,596
131,3,64,395,605
132,20,55,369,631
133,7,78,388,612
134,0,68,394,606
135,11,51,364,636
136,21,62,375,625
137,6,52,396,604
138,21,66,396,604
139,17,81,408,592
140,14,75,424,576
141,9,62,412,588
142,11,69,407,593
143,16,71,437,563
144,4,58,424,576
145,16,45,412,588
146,10,68,412,588
147,8,66,398,602
148,3,56,392,608
149,20,56,380,620
150,6,61,392,608
151,13,41,361,639
152,17,76,382,618
153,21,59,387,613
154,9,89,403,597
155,13,82,402,598
156,17,73,421,579
157,11,50,412,588
158,4,57,417,583
159,11,70,427,573
160,9,60,413,587
161,16,51,395,605
162,13,70,396,604
163,9,63,383,617
164,7,50,374,626
165,18,46,362,638
166,12,52,365,635
167,8,75,367,633
168,10,106,402,598
169,4,66,411,589
170,17,62,405,595
171,12,46,416,584
172,16,59,419,581
173,5,65,434,566
174,6,59,425,575
175,13,79,413,587
176,14,62,389,611
177,14,65,391,609
178,3,62,400,600
179,6,51,392,608
180,14,45,382,618
181,9,58,390,610
182,22,65,384,616
183,20,90,397,603
184,14,104,426,574
185,13,59,422,578
186,13,52,418,582
187,10,59,419,581
188,6,74,428,572
189,13,61,420,580
190,11,55,410,590
191,22,66,387,613
192,10,69,390,610
193,10,60,384,616
194,15,49,383,617
195,11,69,396,604
196,9,76,385,615
197,26,65,398,602
198,6,104,450,550
199,9,64,428,572
200,19,52,411,589
201,15,61,434,566
202,8,74,448,552
203,10,80,439,561
204,14,58,429,571
205,4,61,410,590
206,7,56,390,610
207,28,44,385,615
208,10,65,395,605
209,17,58,386,614
210,13,86,385,615
211,16,78,397,603
212,28,78,414,586
213,0,91,444,556
214,17,56,436,564
215,23,41,437,563
216,7,75,458,542
217,17,65,433,567
218,17,61,428,572
219,4,68,414,586
220,14,65,395,605
221,10,61,391,609
222,10,59,395,605
223,13,54,395,605
224,52,39,358,642
225,11,111,416,584
226,7,112,427,573
227,0,84,448,552
228,19,50,440,560
229,6,42,445,555
230,11,59,434,566
231,34,35,414,586
