t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,37,37,963
8,3,24,61,939
9,0,8,69,931
10,0,10,79,921
11,0,10,89,911
12,0,19,108,892
13,0,14,122,878
14,0,17,102,898
15,0,19,117,883
16,0,13,103,897
17,0,9,106,894
18,0,10,103,897
19,0,11,99,901
20,0,12,97,903
21,0,10,90,910
22,0,15,85,915
23,0,10,80,920
24,0,13,85,915
25,0,13,89,911
26,0,13,89,911
27,0,9,87,913
28,0,9,85,915
29,0,9,81,919
30,0,20,90,910
31,0,18,97,903
32,0,11,90,910
33,0,12,89,911
34,0,18,99,901
35,0,8,100,900
36,0,6,95,905
37,0,14,91,909
38,0,11,84,916
39,0,11,83,917
40,0,17,89,911
41,0,13,88,912
42,0,13,88,912
43,0,12,94,906
44,0,8,91,909
45,0,18,96,904
46,0,11,97,903
47,0,16,99,901
48,0,15,95,905
49,0,14,103,897
50,0,10,94,906
51,0,11,98,902
52,0,14,96,904
53,0,10,93,907
54,0,15,94,906
55,0,10,88,912
56,0,10,82,918
57,0,12,86,914
58,0,15,90,910
59,0,7,83,917
60,0,12,82,918
61,0,15,85,915
62,0,13,88,912
63,0,7,88,912
64,0,11,83,917
65,0,12,81,919
66,0,7,81,919
67,0,9,75,925
68,0,13,75,925
69,0,9,75,925
70,0,15,79,921
71,0,15,86,914
72,0,12,83,917
73,0,13,89,911
74,0,14,95,905
75,0,16,99,901
76,0,3,93,907
77,0,11,90,910
78,0,15,90,910
79,0,11,88,912
80,0,16,89,911
81,0,11,85,915
82,0,13,86,914
83,0,12,89,911
84,0,12,94,906
85,0,17,97,903
86,0,7,89,911
87,0,11,89,911
88,0,17,92,908
89,0,17,97,903
90,0,15,98,902
91,0,13,103,897
92,0,11,97,903
93,0,12,97,903
94,0,14,102,898
95,0,14,103,897
96,0,6,92,908
97,0,10,84,916
98,0,11,83,917
99,0,16,87,913
100,0,12,89,911
101,0,12,85,915
102,0,12,82,918
103,0,19,94,906
104,0,12,97,903
105,0,9,96,904
106,0,12,95,905
107,0,10,88,912
108,0,15,93,907
109,0,9,90,910
110,0,14,88,912
111,0,12,85,915
112,0,17,93,907
113,0,13,93,907
114,0,11,95,905
115,0,11,90,910
116,0,11,92,908
117,0,4,80,920
118,0,18,92,908
119,0,8,82,918
120,0,15,85,915
121,0,12,81,919
122,0,12,82,918
123,0,12,83,917
124,0,13,91,909
125,0,18,98,902
126,0,12,95,905
127,0,8,93,907
128,0,13,90,910
129,0,5,84,916
130,0,14,88,912
131,0,12,83,917
132,0,8,77,923
133,0,9,70,930
134,0,14,77,923
135,0,12,78,922
136,0,15,85,915
137,0,20,95,905
138,0,12,92,908
139,0,13,98,902
140,0,10,96,904
141,0,14,102,898
142,0,10,99,901
143,0,11,96,904
144,0,12,91,909
145,0,10,84,916
146,0,10,80,920
147,0,15,85,915
148,0,6,80,920
149,0,19,88,912
150,0,11,87,913
151,0,9,86,914
152,0,16,88,912
153,0,11,93,907
154,0,14,89,911
155,0,10,92,908
156,0,11,86,914
157,0,20,93,907
158,0,13,98,902
159,0,21,106,894
160,0,13,106,894
161,0,14,107,893
162,0,12,111,889
163,0,16,113,887
164,0,10,106,894
165,0,14,106,894
166,0,7,87,913
167,0,13,90,910
168,0,11,85,915
169,0,10,84,916
170,0,11,79,921
171,0,10,80,920
172,0,8,74,926
173,0,15,79,921
174,0,16,83,917
175,0,9,87,913
176,0,12,84,916
177,0,17,90,910
178,0,13,91,909
179,0,11,95,905
180,0,8,91,909
181,0,14,91,909
182,0,10,90,910
183,0,17,96,904
184,0,19,94,906
185,0,12,92,908
186,0,13,97,903
187,0,10,98,902
188,0,12,97,903
189,0,13,98,902
190,0,14,99,901
191,0,10,92,908
192,0,9,87,913
193,0,15,89,911
194,0,9,89,911
195,0,16,89,911
196,0,14,87,913
197,0,12,89,911
198,0,13,91,909
199,0,5,86,914
200,0,12,84,916
201,0,9,87,913
202,0,16,85,915
203,0,13,85,915
204,0,14,84,916
205,0,14,86,914
206,0,18,98,902
207,0,14,101,899
208,0,10,100,900
209,0,12,102,898
210,0,9,95,905
211,0,16,98,902
212,0,15,97,903
213,0,11,94,906
214,0,10,87,913
215,0,11,86,914
216,0,18,93,907
217,0,12,96,904
218,0,11,92,908
219,0,14,92,908
220,0,16,96,904
221,0,15,100,900
222,0,8,96,904
223,0,10,90,910
224,0,17,96,904
225,0,12,96,904
226,0,15,100,900
227,0,8,90,910
228,0,13,91,909
229,0,10,86,914
230,0,14,94,906
231,0,11,89,911
